nama_produk,kategori,username,rating,ulasan,tanggal
Infinix Hot 30i 8/128GB,handphone,Fitra,3,barang dikemas dengan baik pengiriman cepat,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,M***h,3,"mantap, cepat sampai, ori, joslah pokoknya",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Rifki,3,"mantap barang nya, aman sentosa 👍🏻",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Ricky,3,sesuai jujur cepat. .,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,N***o,3,sippp barang ory no repack mantap lahh,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,F***n,3,"Ori barang nya seep, recomended seller",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,A***n,3,fast reapon..pengiriman cepat..mantab,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Den,2,"Mantep sih, biar bintang yg berbicara",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Didik,2,"barang sesuai pesanan,cepat sampai",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Bramdanal,2,"semoga awettttt, terima kasih gan",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Si,2,okeh sudah aman barang nya,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Suyono,2,alhamdulillah Puass...,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Suyono,2,alhamdulillah puasss,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,sofyan,2,gercep barang oke,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,c***a,2,"barang sudah diterima dengan baik,, dan lacar,, pengiriman cepat",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Karina,2,barang ori segel packing mantap nyampe cepet.. top,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Rachmat,2,"Brg sudah diterima sesuai pesanan, masih segel, packing aman. sudah dicoba berfungsi semua, proses cepat, pengiriman cepat. puas belanja di toko ini. terimakasih",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,M***o,2,"Masih disegel plastik, proses toko cepat, request pickup Sameday-nya juga cepat! Bagus!!!",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,A***i,2,"sdh 2× beli di seller ini. Pelayanan fast respon, pengirimannya super cepat. Barang bagus. Kejujuran adalah modal utama. Semangat terus utk seller...",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Dimas,2,"barang segel, fast respon, penjual ramah, harga bersaing, dan paling utama ga sampe 1 jam uda sampe rumah, mantap",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,josua,2,hape sesuai deskripsi dan sudah digunakan untuk kegiatan di Josell Music Studio yaitu salah satu studio musil.terbaik di Jakarta Barat dengan harga sewa hanya Rp.75rb per...,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Wiwit,2,"ok mantap.. 40 menit langsung sampe. semua barang lengkap, termasuk kartu garansi.. tq",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,A***i,2,Barang sudah di terima dengan Baik & semua Unit Lengkap sesuai Deskripsi. terima kasih..,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Deson,2,"barang original, pengiriman cepat sekali.no tipu tipu.ga usah ragu pesan disini",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,khoirul,2,ndak sempet ambil gambar sudah keburu di pakai main anak. barang bagus proses pengiriman cepat dan warna sesuai permintaan. gratis pelindung karet lagi jozzzz...,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Wani,2,"Terima kasih barang udh sampai dg aman pake bungkus jd nyaman, hp berfungsi dg baik",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Sukidi,2,"Alhamdulillah paket nya sdh datang,toko prosesnya cepat pengiriman nya jg cepat",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Eko,2,"barang sesuai, respon penjual bagus, pengiriman cepat rekomended banget",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Adie,2,"keren sih... kilat bgt, sameday rasa instant, seller gercep abis. recommended",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Rizky,2,"hp berfungsi dengan baik proses pun cepat hanya saja kabel chargernya tidak bisa, seperti kurang besar lubangnya jadinya tidak masuk dengan pas.",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Wahyu,2,"Ini pembelian kedua. Yg pertama pelanggan puas. Semoga yg kedua ini jg puas, awet... Aamiin... Sukses utk lapaknya ya",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,mahmud,2,oke hp y bagus banget dong.dan ternyata asli infinix hot 30i trimakash bnyak 😊😊,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Hendra,2,pengiriman cepat produk sdh di terima segel aman thanks ya,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Andy,2,"Barang original masih segelan, sudah ditest semua berfungsi dgn baik. terimakasih utk seller atas gercep nya..",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Kindi,2,Kondisi hp segel dengan packing yang sangat aman... Sejauh ini kondisi hp ngga ada kendala setelah 1 minggu pemakaian. Terima kasih,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Pirman,2,"Seller responsif, unit sesuai dan berfungsi dengan baik... Recommended!!!",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,t***y,2,Kemasan disegel Ada garansi resmi Warna sesuai pesanan Barangnya original 👍 Packaging rapi Packaging aman 🙏 Penjualnya ramah banget,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,n***o,2,mantap pokoknya Barangnya original 👍 Ada garansi resmi Kemasan disegel Warna sesuai pesanan,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Roby,2,"reponse penjuap baik, pengirimannya cepat, packing ya baik",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Sugiyono,2,barang mantuuuuuul untuk seller ramah pokonya bintang 5,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Marscom,2,"Barang sesuai dengan promosinya, masih segel dan memang baru......RECOMENDED BANGET👍👍👍👍👍",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,M***s,2,"Bagus bgt, sellernya ramah dan fast respon barangnya juga segel pokonya recommended",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,E***a,2,"Respon seller ok, pengiriman cepat, barang sesuai pesanan. thanks",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Andi,2,"mantap, brg ori n lgs dikirim pakai instand meskipun dah mlm.",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Irma,2,respon cepat belum dibuka dan dicek soalnya pesanan orang,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Martunis,2,top bnget barang mulus tapi ga bisa aploud vidio heheh,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,suyatno,2,barang bagus paking sangat bagus aman rapi dan tebal. top markotop 👍👍,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Kai,2,"Seller fast respon, ramah, pengiriman cepat diluar ekpektasi, barang original baru, terima kasih seller",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,n***i,2,fast respon Barang sudah diterima dengan baik Terima kasih Kak,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,F***d,2,sesuai pesanan,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Trio,2,barang ori reccomend seller.jd langganan ini mah,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,taryoto,2,kualitas ori,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Muh,2,🙏🙏🙏,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Agin,2,"mantap nih tokonya, bukan kaleng kaleng pkoknya",Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,kinkin,2,udah paket gk lengkap ajuin komplen gk di percaya. SMA kyk sistem nya ****** lebih dnger ocehan penjual. padahal harusnya berbuat adil ** tokped .jgn ** dnger ocehan dri...,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Dohardo,2,Terimakasih keluhan saya ditanggapi dgn sabar.,Lebih dari 1 tahun lalu
Infinix Hot 30i 8/128GB,handphone,Amrizal,2,original,Lebih dari 1 tahun lalu
Infinix Note Edge 5G,handphone,flying,5,"sesuai pesanan warna abu-abu yg elegan, packing aman (bubblewrap dan dus), pengiriman cepat, spek sesuai di situs resmi infinix, terima kasih",3 bulan lalu
Infinix Note Edge 5G,handphone,Hariyanto,5,"Bagus ternyata. Dapat lengkap tempered glass (belum terpasang) dan case sesuai warna yang dipilih. Fast delivery, safe packing.",4 bulan lalu
Infinix Note Edge 5G,handphone,Ahmad,5,"barang ori lengkap sama alat""nya & masih segel. semoga awet",1 bulan lalu
Infinix Note Edge 5G,handphone,Redi,5,"Barang sudah sampai dengan aman, seller juga respon chatt pertanyaan dengan baik, sesuai dengan iklan, langsung di test aman berfungsi dengan baik. semoga awet terimakasi...",4 bulan lalu
Infinix Note Edge 5G,handphone,A***k,5,Barangnya mantap original...pengiriman cepat...makasi min,3 bulan lalu
Infinix Note Edge 5G,handphone,Rima,5,bagus barang segel,2 bulan lalu
Infinix Note Edge 5G,handphone,Andry,5,paket datang dgn aman. HP berfungsi baik sesuaindgn pesanan. pengiriman cepat.,3 minggu lalu
Infinix Note Edge 5G,handphone,A***s,5,barang sudah sampai sesuai pesanan terima kasih 👍👍👍,2 hari lalu
Infinix Note Edge 5G,handphone,Era,5,"sesuai pesanan,barang bagus...original",2 bulan lalu
Infinix Note Edge 5G,handphone,Firly,5,Barang sesuai deskripsi,1 bulan lalu
Infinix Note Edge 5G,handphone,E***o,5,"overall barang aman memuaskan ,cuman tolong kasih opsi ekspedisi lain ,ini pilihannya cuman satu rekomendasi ,gatau dikirim pakai ekspedisi apa,kemarin pas dapet ekspedis...",2 minggu lalu
Infinix Note Edge 5G,handphone,v***g,5,"sesuai deskripsi, hanya saja pengiriman barang agak lambat.",3 bulan lalu
Infinix Note Edge 5G,handphone,D***i,5,infinix akan selalu jadi kingfinix walaupun harganya lumayan naik dengan harga yang sama kompetitornya masih jauuuhhh kalah dibanding harga dan spek infinix.. moga hargan...,3 minggu lalu
Infinix Note Edge 5G,handphone,Zuno,5,"masih disegel, pengiriman aman, memuaskan terimakasih",4 bulan lalu
Infinix Note Edge 5G,handphone,Sarahzahra,5,mantap barang datang dengan aman dan ori. 👍🏻,3 bulan lalu
Infinix Note Edge 5G,handphone,R***s,5,"alhamdulillah mendarat sampe tujuan, brng bener2 baru fresh no repack thank you",1 minggu lalu
Infinix Note Edge 5G,handphone,Wasix,5,sesuai pesanan dan deskripsi...mudah mudahan awet...terima kasih,3 hari lalu
Infinix Note Edge 5G,handphone,Wandha,5,barang masih segel waktu sampai. ada kartu garansinya. ada bonus perdana juga. original pasti top,2 minggu lalu
Infinix Note Edge 5G,handphone,Mamik,5,Paket sudah di terima dengan baik. mudah-mudahan Awet dan terima kasih,3 bulan lalu
Infinix Note Edge 5G,handphone,S***n,5,Pembelian pertama disini. Kondisi barang oke bgt woilah cik 😹 Mantap lah,2 bulan lalu
Infinix Note Edge 5G,handphone,A***a,5,"barang sampai dengan cepat, berfungsi dengan baik. sesuai deskripsi",3 bulan lalu
Infinix Note Edge 5G,handphone,Hary,5,super cakep keren banget. harga ekonomis kwalitas Spec super TOP,2 bulan lalu
Infinix Note Edge 5G,handphone,Satria,5,"paket telah diterima dengan baik, segel garansi resmi terimakasih",2 hari lalu
Infinix Note Edge 5G,handphone,R***y,5,"barang orisinil dan tersegel,,recomended seller!!",2 hari lalu
Infinix Note Edge 5G,handphone,idham,5,"proses cepat, banyak diskon, hp bagus banget",3 bulan lalu
Infinix Note Edge 5G,handphone,P***r,5,"segel, ori, mantap........",2 minggu lalu
Infinix Note Edge 5G,handphone,Yudi,5,"Barang sesuai deskripsi, tapi belum dicoba",2 bulan lalu
Infinix Note Edge 5G,handphone,K***K,5,infinix note edge hp 5g termurah kak,3 minggu lalu
Infinix Note Edge 5G,handphone,Firman,5,Alhamdulillah paket sudah tiba,4 bulan lalu
Infinix Note Edge 5G,handphone,Hasan,5,"barang segel ori, semoga awet",1 bulan lalu
Infinix Note Edge 5G,handphone,Firman,4,Barang sampai dengan aman semoga awet yaa boskuu,3 bulan lalu
Infinix Note Edge 5G,handphone,K***K,4,packing ngawur buble nemple semua dihp,3 bulan lalu
Infinix Note Edge 5G,handphone,Reza,3,anti gores nya pecah,3 bulan lalu
Infinix Note Edge 5G,handphone,M***y,3,Packing kurang aman,3 minggu lalu
Infinix Note Edge 5G,handphone,D***y,3,"barang repack, bekas dibuka, plastik dalam tidak rapi",3 minggu lalu
Infinix Note Edge 5G,handphone,R***R,3,"Minusnya tidak bisa memilih jenis pengiriman disini. Kurir pengiriman JNE tidak meyakinkan dan kurang aman, paket HP ditaruh diluar rumah dan rawan diambil atau dicuri or...",3 bulan lalu
Infinix Note Edge 5G,handphone,Muh,2,Alhamdulillah bagus hp nya,2 bulan lalu
Infinix Note Edge 5G,handphone,Galih,2,wih hapenya tipis bener,1 bulan lalu
Infinix Note Edge 5G,handphone,a***r,2,sukak orangnya kak,1 bulan lalu
Infinix Note Edge 5G,handphone,Andreas,2,original infinix,1 bulan lalu
Infinix Note Edge 5G,handphone,A***D,2,sesuai pesanan,2 minggu lalu
Infinix Note Edge 5G,handphone,K***K,2,Kondisi barang bagus dan kualitas sesuai dgn harapan.,1 minggu lalu
Infinix Note Edge 5G,handphone,Herawanto,2,"proses cepat, barang sesuai & sampe dengan aman. thx",3 bulan lalu
Infinix Note Edge 5G,handphone,B***y,2,"Pesan tanggal 20 di jam 12:07, namun agak kecewa tidak dikirim di hari yg sama. Chat admin dan tanggal 21nya baru dikirim. Untung tanggal 22 nya sudah sampai. Mantap",4 bulan lalu
Infinix Note Edge 5G,handphone,idham,2,pembelian kedua dengan pelayanan yang tetap baik barang baik warna silvernya keren,1 bulan lalu
Infinix Note Edge 5G,handphone,User891452,2,cuma kecewa tidak diisi tulisan di catatan sesuai permintaan.,3 bulan lalu
Infinix Note Edge 5G,handphone,dedi,2,sesuay pesanan,3 bulan lalu
Infinix Note Edge 5G,handphone,Angga,2,"produk sesuai deskripsi, seandainya sabar dikit bisa dapet harga bagus di 2.8nan..",2 minggu lalu
Infinix Note Edge 5G,handphone,IRFAN,2,"Barang masih disegel waktu sampai & ada garansi resminya Berfungsi dengan baik! Kualitas barang original pasti top,",1 bulan lalu
Infinix Note Edge 5G,handphone,Robby,2,"Alhamdulillah pertama kali beli hp lewat online. penjual amanah 👍🏻. hp nya keren, ORI dan kelengkapan sesuai. Mantap 👍🏻👍🏻👍🏻",Hari ini
Infinix Note Edge 5G,handphone,Y***I,2,"barang datang sesuai pesanan, barang original, kualitas ok seller fast respon",4 bulan lalu
Infinix Note Edge 5G,handphone,Ferdi,2,"barang segel, harga bersahabat, dan original",3 bulan lalu
Infinix Note Edge 5G,handphone,Mima,2,goodjob,3 bulan lalu
Infinix Note Edge 5G,handphone,Edi,1,barang masih segel Ori ..pengiriman cepat,3 hari lalu
Infinix Note Edge 5G,handphone,m***p,1,"mantap sesuai pesanan,, barang original",3 minggu lalu
Infinix Note Edge 5G,handphone,A***d,1,Oke,4 bulan lalu
Infinix Note Edge 5G,handphone,Merrian,1,"barang sampai aman,masih segel",2 minggu lalu
Infinix Note Edge 5G,handphone,Wa,1,Barang Ori dan Kualitas bagus,3 bulan lalu
Infinix Note Edge 5G,handphone,Yudi,1,Barang ORI. tersegel dgn baik,2 minggu lalu
Infinix Note Edge 5G,handphone,Iwan,1,terimakasih barang original,1 bulan lalu
Infinix Note Edge 5G,handphone,M***l,1,"brang ok, Kurir Mantap jos",1 bulan lalu
Infinix Note Edge 5G,handphone,wahyu,1,barang original segel mantap,3 bulan lalu
Infinix Note Edge 5G,handphone,T***s,1,sellernya kereeeen,4 minggu lalu
Infinix Note Edge 5G,handphone,M,1,Mantep ori segel,4 bulan lalu
Infinix Note Edge 5G,handphone,T***T,1,oke kok. thanks,3 bulan lalu
Infinix Note Edge 5G,handphone,HAYATAMI,1,sesuai pesanan,1 bulan lalu
Infinix Note Edge 5G,handphone,Samsoe,1,makasih🙏,1 hari lalu
Infinix Note Edge 5G,handphone,Zuma,1,muantap,1 bulan lalu
Infinix Note Edge 5G,handphone,H***i,1,Okee,2 bulan lalu
Infinix Note Edge 5G,handphone,Andi,1,keren,3 bulan lalu
Infinix Note Edge 5G,handphone,M,1,Segel ori,4 bulan lalu
Infinix Note Edge 5G,handphone,A***s,1,"Barang sampai dengan selamat dan aman. Barang original, berfungsi dengan baik.",2 bulan lalu
Infinix Note Edge 5G,handphone,Khaidir,1,mantap original dan pengirima cepat selamat,3 bulan lalu
Infinix Note Edge 5G,handphone,i***n,1,paket nya sdh dteng...dan aman sentosa...tengkyu min,3 bulan lalu
Infinix Note Edge 5G,handphone,Danar,1,"aman barang bagus semoga awet,terima kasih",3 bulan lalu
Infinix Note Edge 5G,handphone,A***y,1,oke,3 bulan lalu
Infinix Note Edge 5G,handphone,bAng,1,mantapppp,4 bulan lalu
Infinix Note Edge 5G,handphone,Lutfi,1,dikemas dengan aman dan HP aman,4 bulan lalu
Infinix Note Edge 5G,handphone,N***l,1,toppppppp bgt....,3 bulan lalu
Infinix Note Edge 5G,handphone,novi,1,produk ORI dan diterima dg baik,4 bulan lalu
Infinix Note Edge 5G,handphone,Iqllas,1,"Cepet banget njir 2 hari sampe, barang full mulus no cacat sesuai ekspetasi",Hari ini
Infinix GT 30 5G,handphone,Ricky,5,"Paket aman sampai di tangan, lagi asik utak atik dulu. thanx untuk keamanan barang sampai ditangan konsumen nya",2 bulan lalu
Infinix GT 30 5G,handphone,MirzaRQ,5,tdk salah ambil nih hp bnr2 rekomende bgt di harga 3jt an menyala kingfinix,4 bulan lalu
Infinix GT 30 5G,handphone,F***r,5,"Alhamdulillah sudah sampai di tangan dengan aman dan sesuai dengan yang dipesan, dapat kurir JNE yang amanah bisa dianter sampe rumah, admin Infinix responsif walau agak...",1 bulan lalu
Infinix GT 30 5G,handphone,Hengki,5,"Barang masih segel ngga pernah mengecewakan pelanggan, pengemasan juga aman walaupun pengiriman jauh buat yg mau order infinix ngga usah ragu disini aja.",3 minggu lalu
Infinix GT 30 5G,handphone,S***i,5,Barang sudah ke sekian kali saya pesan.barang ori.gransi resmi.ini mau pesan lagi.jangan ragu,7 bulan lalu
Infinix GT 30 5G,handphone,E***o,5,"Pengiriman cepat , dapet vocher diskon besar semoga awe kingfinix nya",7 bulan lalu
Infinix GT 30 5G,handphone,i***a,5,"Barang sesuai deskripsi, respon seller baik, packing rapi pengiriman cepat...",1 bulan lalu
Infinix GT 30 5G,handphone,w***y,5,"sesuai deskripsi, tapi batrenya cepat habis 👍",3 minggu lalu
Infinix GT 30 5G,handphone,R***y,5,pengiriman aman kardus + bubblewrap. keren desain dan fiturnya. beli ini sekarang takutnya tahun depan hp & gadget makin mahal karena ada isu ram dan chipset digunaka...,5 bulan lalu
Infinix GT 30 5G,handphone,A***e,5,"Barang sampai dengan aman, sudah di tes pakai 3 hari tidak ada kendala. Warna birunya ternyata jauh lebih gelap, ini hp worth it diskon jadi krng dari 3jt udh dpt process...",2 bulan lalu
Infinix GT 30 5G,handphone,Yudi,5,Barang masih segel packing aman barangnya aman diseting mantap langsung buat tes vame ML lancar jaya,2 bulan lalu
Infinix GT 30 5G,handphone,J***a,5,"Barang bersegel, sampai dengan selamat. HP-ny ringan (dibandingkan HP ku sebelumnya), suka sama lampu belakangnya saat dibuat main game 😁",1 bulan lalu
Infinix GT 30 5G,handphone,S***d,5,"sesuai pesan,berfungsi dengan baik original segel utuh pengiriman tepat waktu semoga awet. penjualnya amanah. terimakasih",6 bulan lalu
Infinix GT 30 5G,handphone,handoko,5,bagus kok.. packing aja kurang kokoh. tapi barang aman kok. jadi masih layak bjntang 5,1 bulan lalu
Infinix GT 30 5G,handphone,E***n,5,barangnya mantap di jamin original thanks infinix indonesia 👍🏼,7 bulan lalu
